 	Space Separator	Basic Latin	SPACE	space | 0x20
ń	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER N WITH ACUTE	latin small letter n with acute | 0x144
Ņ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER N WITH CEDILLA	latin capital letter n with cedilla | 0x145
ņ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER N WITH CEDILLA	latin small letter n with cedilla | 0x146
Ň	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER N WITH CARON	latin capital letter n with caron | 0x147
ň	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER N WITH CARON	latin small letter n with caron | 0x148
ŉ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER N PRECEDED BY APOSTROPHE	latin small letter n preceded by apostrophe | 0x149
Ŋ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER ENG	latin capital letter eng | 0x14a
ŋ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER ENG	latin small letter eng | 0x14b
Ō	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER O WITH MACRON	latin capital letter o with macron | 0x14c
ō	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER O WITH MACRON	latin small letter o with macron | 0x14d
Ŏ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER O WITH BREVE	latin capital letter o with breve | 0x14e
ŏ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER O WITH BREVE	latin small letter o with breve | 0x14f
Ő	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER O WITH DOUBLE ACUTE	latin capital letter o with double acute | 0x150
ő	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER O WITH DOUBLE ACUTE	latin small letter o with double acute | 0x151
Œ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LIGATURE OE	latin capital ligature oe | 0x152
œ	Lowercase Letter	Latin Extended-A	LATIN SMALL LIGATURE OE	latin small ligature oe | 0x153
Ŕ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER R WITH ACUTE	latin capital letter r with acute | 0x154
ŕ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER R WITH ACUTE	latin small letter r with acute | 0x155
Ŗ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER R WITH CEDILLA	latin capital letter r with cedilla | 0x156
ŗ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER R WITH CEDILLA	latin small letter r with cedilla | 0x157
Ř	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER R WITH CARON	latin capital letter r with caron | 0x158
ř	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER R WITH CARON	latin small letter r with caron | 0x159
Ś	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER S WITH ACUTE	latin capital letter s with acute | 0x15a
ś	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER S WITH ACUTE	latin small letter s with acute | 0x15b
Ŝ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER S WITH CIRCUMFLEX	latin capital letter s with circumflex | 0x15c
ŝ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER S WITH CIRCUMFLEX	latin small letter s with circumflex | 0x15d
Ş	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER S WITH CEDILLA	latin capital letter s with cedilla | 0x15e
ş	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER S WITH CEDILLA	latin small letter s with cedilla | 0x15f
Š	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER S WITH CARON	latin capital letter s with caron | 0x160
š	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER S WITH CARON	latin small letter s with caron | 0x161
Ţ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER T WITH CEDILLA	latin capital letter t with cedilla | 0x162
ţ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER T WITH CEDILLA	latin small letter t with cedilla | 0x163
Ť	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER T WITH CARON	latin capital letter t with caron | 0x164
ť	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER T WITH CARON	latin small letter t with caron | 0x165
Ŧ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER T WITH STROKE	latin capital letter t with stroke | 0x166
ŧ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER T WITH STROKE	latin small letter t with stroke | 0x167
Ũ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH TILDE	latin capital letter u with tilde | 0x168
ũ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH TILDE	latin small letter u with tilde | 0x169
Ū	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH MACRON	latin capital letter u with macron | 0x16a
ū	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH MACRON	latin small letter u with macron | 0x16b
Ŭ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH BREVE	latin capital letter u with breve | 0x16c
ŭ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH BREVE	latin small letter u with breve | 0x16d
Ů	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH RING ABOVE	latin capital letter u with ring above | 0x16e
ů	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH RING ABOVE	latin small letter u with ring above | 0x16f
Ű	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH DOUBLE ACUTE	latin capital letter u with double acute | 0x170
ű	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH DOUBLE ACUTE	latin small letter u with double acute | 0x171
Ų	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER U WITH OGONEK	latin capital letter u with ogonek | 0x172
ų	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER U WITH OGONEK	latin small letter u with ogonek | 0x173
Ŵ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER W WITH CIRCUMFLEX	latin capital letter w with circumflex | 0x174
ŵ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER W WITH CIRCUMFLEX	latin small letter w with circumflex | 0x175
Ŷ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER Y WITH CIRCUMFLEX	latin capital letter y with circumflex | 0x176
ŷ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER Y WITH CIRCUMFLEX	latin small letter y with circumflex | 0x177
Ÿ	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER Y WITH DIAERESIS	latin capital letter y with diaeresis | 0x178
Ź	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER Z WITH ACUTE	latin capital letter z with acute | 0x179
ź	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER Z WITH ACUTE	latin small letter z with acute | 0x17a
Ż	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER Z WITH DOT ABOVE	latin capital letter z with dot above | 0x17b
ż	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER Z WITH DOT ABOVE	latin small letter z with dot above | 0x17c
Ž	Uppercase Letter	Latin Extended-A	LATIN CAPITAL LETTER Z WITH CARON	latin capital letter z with caron | 0x17d
ž	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER Z WITH CARON	latin small letter z with caron | 0x17e
ſ	Lowercase Letter	Latin Extended-A	LATIN SMALL LETTER LONG S	latin small letter long s | 0x17f
ƀ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER B WITH STROKE	latin small letter b with stroke | 0x180
Ɓ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER B WITH HOOK	latin capital letter b with hook | 0x181
Ƃ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER B WITH TOPBAR	latin capital letter b with topbar | 0x182
ƃ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER B WITH TOPBAR	latin small letter b with topbar | 0x183
Ƅ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER TONE SIX	latin capital letter tone six | 0x184
ƅ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER TONE SIX	latin small letter tone six | 0x185
Ɔ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER OPEN O	latin capital letter open o | 0x186
Ƈ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER C WITH HOOK	latin capital letter c with hook | 0x187
ƈ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER C WITH HOOK	latin small letter c with hook | 0x188
Ɖ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER AFRICAN D	latin capital letter african d | 0x189
Ɗ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER D WITH HOOK	latin capital letter d with hook | 0x18a
Ƌ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER D WITH TOPBAR	latin capital letter d with topbar | 0x18b
ƌ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER D WITH TOPBAR	latin small letter d with topbar | 0x18c
ƍ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER TURNED DELTA	latin small letter turned delta | 0x18d
Ǝ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER REVERSED E	latin capital letter reversed e | 0x18e
Ə	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER SCHWA	latin capital letter schwa | 0x18f
Ɛ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER OPEN E	latin capital letter open e | 0x190
Ƒ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER F WITH HOOK	latin capital letter f with hook | 0x191
ƒ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER F WITH HOOK	latin small letter f with hook | 0x192
Ɠ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER G WITH HOOK	latin capital letter g with hook | 0x193
Ɣ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER GAMMA	latin capital letter gamma | 0x194
ƕ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER HV	latin small letter hv | 0x195
Ɩ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER IOTA	latin capital letter iota | 0x196
Ɨ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER I WITH STROKE	latin capital letter i with stroke | 0x197
Ƙ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER K WITH HOOK	latin capital letter k with hook | 0x198
ƙ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER K WITH HOOK	latin small letter k with hook | 0x199
ƚ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER L WITH BAR	latin small letter l with bar | 0x19a
ƛ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER LAMBDA WITH STROKE	latin small letter lambda with stroke | 0x19b
Ɯ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER TURNED M	latin capital letter turned m | 0x19c
Ɲ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER N WITH LEFT HOOK	latin capital letter n with left hook | 0x19d
ƞ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER N WITH LONG RIGHT LEG	latin small letter n with long right leg | 0x19e
Ɵ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER O WITH MIDDLE TILDE	latin capital letter o with middle tilde | 0x19f
Ơ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER O WITH HORN	latin capital letter o with horn | 0x1a0
ơ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER O WITH HORN	latin small letter o with horn | 0x1a1
Ƣ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER OI	latin capital letter oi | 0x1a2
ƣ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER OI	latin small letter oi | 0x1a3
Ƥ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER P WITH HOOK	latin capital letter p with hook | 0x1a4
ƥ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER P WITH HOOK	latin small letter p with hook | 0x1a5
Ʀ	Uppercase Letter	Latin Extended-B	LATIN LETTER YR	latin letter yr | 0x1a6
Ƨ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER TONE TWO	latin capital letter tone two | 0x1a7
ƨ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER TONE TWO	latin small letter tone two | 0x1a8
Ʃ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER ESH	latin capital letter esh | 0x1a9
ƪ	Lowercase Letter	Latin Extended-B	LATIN LETTER REVERSED ESH LOOP	latin letter reversed esh loop | 0x1aa
ƫ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER T WITH PALATAL HOOK	latin small letter t with palatal hook | 0x1ab
Ƭ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER T WITH HOOK	latin capital letter t with hook | 0x1ac
ƭ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER T WITH HOOK	latin small letter t with hook | 0x1ad
Ʈ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER T WITH RETROFLEX HOOK	latin capital letter t with retroflex hook | 0x1ae
Ư	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH HORN	latin capital letter u with horn | 0x1af
ư	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH HORN	latin small letter u with horn | 0x1b0
Ʊ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER UPSILON	latin capital letter upsilon | 0x1b1
Ʋ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER V WITH HOOK	latin capital letter v with hook | 0x1b2
Ƴ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER Y WITH HOOK	latin capital letter y with hook | 0x1b3
ƴ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER Y WITH HOOK	latin small letter y with hook | 0x1b4
Ƶ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER Z WITH STROKE	latin capital letter z with stroke | 0x1b5
ƶ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER Z WITH STROKE	latin small letter z with stroke | 0x1b6
Ʒ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER EZH	latin capital letter ezh | 0x1b7
Ƹ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER EZH REVERSED	latin capital letter ezh reversed | 0x1b8
ƹ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER EZH REVERSED	latin small letter ezh reversed | 0x1b9
ƺ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER EZH WITH TAIL	latin small letter ezh with tail | 0x1ba
ƻ	Other Letter	Latin Extended-B	LATIN LETTER TWO WITH STROKE	latin letter two with stroke | 0x1bb
Ƽ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER TONE FIVE	latin capital letter tone five | 0x1bc
ƽ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER TONE FIVE	latin small letter tone five | 0x1bd
ƾ	Lowercase Letter	Latin Extended-B	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE	latin letter inverted glottal stop with stroke | 0x1be
ƿ	Lowercase Letter	Latin Extended-B	LATIN LETTER WYNN	latin letter wynn | 0x1bf
ǀ	Other Letter	Latin Extended-B	LATIN LETTER DENTAL CLICK	latin letter dental click | 0x1c0
ǁ	Other Letter	Latin Extended-B	LATIN LETTER LATERAL CLICK	latin letter lateral click | 0x1c1
ǂ	Other Letter	Latin Extended-B	LATIN LETTER ALVEOLAR CLICK	latin letter alveolar click | 0x1c2
ǃ	Other Letter	Latin Extended-B	LATIN LETTER RETROFLEX CLICK	latin letter retroflex click | 0x1c3
Ǆ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER DZ WITH CARON	latin capital letter dz with caron | 0x1c4
ǅ	Titlecase Letter	Latin Extended-B	LATIN CAPITAL LETTER D WITH SMALL LETTER Z WITH CARON	latin capital letter d with small letter z with caron | 0x1c5
ǆ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER DZ WITH CARON	latin small letter dz with caron | 0x1c6
Ǉ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER LJ	latin capital letter lj | 0x1c7
ǈ	Titlecase Letter	Latin Extended-B	LATIN CAPITAL LETTER L WITH SMALL LETTER J	latin capital letter l with small letter j | 0x1c8
ǉ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER LJ	latin small letter lj | 0x1c9
Ǌ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER NJ	latin capital letter nj | 0x1ca
ǋ	Titlecase Letter	Latin Extended-B	LATIN CAPITAL LETTER N WITH SMALL LETTER J	latin capital letter n with small letter j | 0x1cb
ǌ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER NJ	latin small letter nj | 0x1cc
Ǎ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER A WITH CARON	latin capital letter a with caron | 0x1cd
ǎ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER A WITH CARON	latin small letter a with caron | 0x1ce
Ǐ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER I WITH CARON	latin capital letter i with caron | 0x1cf
ǐ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER I WITH CARON	latin small letter i with caron | 0x1d0
Ǒ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER O WITH CARON	latin capital letter o with caron | 0x1d1
ǒ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER O WITH CARON	latin small letter o with caron | 0x1d2
Ǔ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH CARON	latin capital letter u with caron | 0x1d3
ǔ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH CARON	latin small letter u with caron | 0x1d4
Ǖ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON	latin capital letter u with diaeresis and macron | 0x1d5
ǖ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH DIAERESIS AND MACRON	latin small letter u with diaeresis and macron | 0x1d6
Ǘ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE	latin capital letter u with diaeresis and acute | 0x1d7
ǘ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE	latin small letter u with diaeresis and acute | 0x1d8
Ǚ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON	latin capital letter u with diaeresis and caron | 0x1d9
ǚ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH DIAERESIS AND CARON	latin small letter u with diaeresis and caron | 0x1da
Ǜ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE	latin capital letter u with diaeresis and grave | 0x1db
ǜ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE	latin small letter u with diaeresis and grave | 0x1dc
ǝ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER TURNED E	latin small letter turned e | 0x1dd
Ǟ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON	latin capital letter a with diaeresis and macron | 0x1de
ǟ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER A WITH DIAERESIS AND MACRON	latin small letter a with diaeresis and macron | 0x1df
Ǡ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER A WITH DOT ABOVE AND MACRON	latin capital letter a with dot above and macron | 0x1e0
ǡ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER A WITH DOT ABOVE AND MACRON	latin small letter a with dot above and macron | 0x1e1
Ǣ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER AE WITH MACRON	latin capital letter ae with macron | 0x1e2
ǣ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER AE WITH MACRON	latin small letter ae with macron | 0x1e3
Ǥ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER G WITH STROKE	latin capital letter g with stroke | 0x1e4
ǥ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER G WITH STROKE	latin small letter g with stroke | 0x1e5
Ǧ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER G WITH CARON	latin capital letter g with caron | 0x1e6
ǧ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER G WITH CARON	latin small letter g with caron | 0x1e7
Ǩ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER K WITH CARON	latin capital letter k with caron | 0x1e8
ǩ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER K WITH CARON	latin small letter k with caron | 0x1e9
Ǫ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER O WITH OGONEK	latin capital letter o with ogonek | 0x1ea
ǫ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER O WITH OGONEK	latin small letter o with ogonek | 0x1eb
Ǭ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER O WITH OGONEK AND MACRON	latin capital letter o with ogonek and macron | 0x1ec
ǭ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER O WITH OGONEK AND MACRON	latin small letter o with ogonek and macron | 0x1ed
Ǯ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER EZH WITH CARON	latin capital letter ezh with caron | 0x1ee
ǯ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER EZH WITH CARON	latin small letter ezh with caron | 0x1ef
ǰ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER J WITH CARON	latin small letter j with caron | 0x1f0
Ǳ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER DZ	latin capital letter dz | 0x1f1
ǲ	Titlecase Letter	Latin Extended-B	LATIN CAPITAL LETTER D WITH SMALL LETTER Z	latin capital letter d with small letter z | 0x1f2
ǳ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER DZ	latin small letter dz | 0x1f3
Ǵ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER G WITH ACUTE	latin capital letter g with acute | 0x1f4
ǵ	Lowercase Letter	Latin Extended-B	LATIN SMALL LETTER G WITH ACUTE	latin small letter g with acute | 0x1f5
Ƕ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER HWAIR	latin capital letter hwair | 0x1f6
Ƿ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER WYNN	latin capital letter wynn | 0x1f7
Ǹ	Uppercase Letter	Latin Extended-B	LATIN CAPITAL LETTER N WITH GRAVE	latin capital letter n with grave | 0x1f8
